Sample,V1V2_ID_in_metafile,ID,New_ID,Program,Cruise_ID,Cast,Niskin,yyyymmdd,decy,time.UTC.,Sunrise,Sunset,Season,latN,lonW,Depth,Nominal_Depth,DCM,MLD_dens125,VertZone,Temp,CTD_S,Fluo.ug.L.,PP_ID,PP_collection_date,PP_depth,PP_mgC_m3_d,PP_QF,chl_collection_date,chl_depth,chl.ug.kg.,chl_ID,NO3.NO2_collection_date,NO3.NO2_depth,NO3.NO2.umol.kg.,NO3.NO2_QF,NO3.NO2_ID,PO4_collection_date,PO4_depth,PO4.umol.kg.,PO4_QF,PO4_ID,total_read_sample,total_photosyn_sample,total_plastid_sample,total_chloro_sample,total_cyano_sample,total_prasino_sample,seq6,seq61,seq77,seq81,seq177,seq273,seq345,seq503,seq816,seq1156,seq1217,seq1248,seq1296,seq1412,seq1638,seq2277,seq2347,seq2535,seq2562,seq2883,seq2949,seq3014,seq3019,seq3402,seq3768,seq3858,seq3870,seq5929,seq6001,seq6637,seq6699,seq7021,seq7584,seq7808,seq8101,seq8472,seq8646,seq8878,seq9600,seq9844,seq9979,seq10382,seq10835,seq11443,seq11662,seq12724,seq13406,seq13409,seq13532,seq13534,seq13694,seq14271,seq16961,seq17508,seq17744,seq17799,seq18122,seq18351,seq18746,seq20223,seq20924,seq21175,seq21194,seq21947,seq22206,seq22378,seq22384,seq23198,seq23875,seq26498,seq26542,seq26857,seq26923,seq28197,seq28442,seq28856,seq29225,seq29394,seq30087,seq30308,seq30570,seq30899,seq31345,seq31558,seq31574,seq32339,seq33032,seq33106,seq34536,seq35374,seq36165,seq36361,seq39525,seq40398,seq40454,seq40606,seq40809,seq41264,seq41740,seq41934,seq42169,seq42836,seq42867,seq46479,seq46495,seq49019,seq52758,seq53633,seq54252,seq54488,seq54776,seq54940,seq54944,seq54953,seq55021,seq55070,seq56821,seq56842,seq57716,seq57827,seq57947,seq57981,seq58652,seq59086,seq60686,seq61094,seq61975,seq63408,seq63770,seq65687
C15_N1_S65,C15_N1_S65,BSAE1614.15.1,9161401501,BIOSSCOPE,AE1614,15,1,20160711,2016.5268,1923,923,2321,3,32.1643,64.4994,3.111,1,96.3009,16.8804,0,27.1252,36.3721,0.0203,1032600801,2016.558,3.2,5.91,1,2016.55933,4,0.039,1032600901,2016.5268,1,0.01,1,BSAE1614.15.1,2016.5268,1,0.04,1,BSAE1614.15.1,49639,3252,1077,81,2170,51,0,0,0,0,0,0,0,0,0,0,0,33,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C15_N11_S69,C15_N11_S69,BSAE1614.15.11,9161401511,BIOSSCOPE,AE1614,15,11,20160711,2016.5268,1923,923,2321,3,32.1643,64.4994,199.677,200,96.3009,16.8804,3,19.7131,36.5746,0.0132,NA,NA,NA,NA,NA,2016.55933,200,0.039,1032600921,2016.5268,200,1.13,0,BSAE1614.15.11,2016.5268,200,0.05,1,BSAE1614.15.11,45067,30,18,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C15_N3_S66,C15_N3_S66,BSAE1614.15.3,9161401503,BIOSSCOPE,AE1614,15,3,20160711,2016.5268,1923,923,2321,3,32.1643,64.4994,39.55,40,96.3009,16.8804,1,23.7913,36.5155,0.041,1032600806,2016.558,40,0.01,-2,2016.55933,40,0.049,1032600907,2016.5268,40,0,1,BSAE1614.15.3,2016.5268,40,0.05,1,BSAE1614.15.3,47904,4114,600,43,3514,25,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C15_N7_S67,C15_N7_S67,BSAE1614.15.7,9161401507,BIOSSCOPE,AE1614,15,7,20160711,2016.5268,1923,923,2321,3,32.1643,64.4994,119.119,120,96.3009,16.8804,2,20.1441,36.5794,0.146,1032600813,2016.558,120.4,1.18,1,2016.55933,120,0.293,1032600915,2016.5268,120,0.72,0,BSAE1614.15.7,2016.5268,120,0.08,1,BSAE1614.15.7,61562,5939,2170,472,3767,470,167,59,100,8,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C16_1_S57,C16_1_S57,BSAE1703.16.2,9170301602,BIOSSCOPE,AE1703,16,2,20170404,2017.2559,1002,1006,2234,1,31.6674,64.1636,3.93,1,86.3779,235.2208,0,19.9685,36.7216,0.1059,1033400801,2017.272,4.9,10.73,1,2017.27301,2,0.166,1033400902,2017.2559,3.93,0.07,1,BSAE1703.16.2,2017.2559,3.93,0.08,1,BSAE1703.16.2,26674,4940,1980,1381,2960,1375,751,243,91,157,37,55,0,0,31,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C16_120_S60,C16_120_S60,BSAE1703.16.8,9170301608,BIOSSCOPE,AE1703,16,8,20170404,2017.2559,1002,1006,2234,1,31.6674,64.1636,120.817,120,86.3779,235.2208,0,19.5657,36.6541,0.053,1033400813,2017.272,119.1,0.3,1,2017.27301,120,0.263,1033400916,2017.2559,119.546,0.96,0,BSAE1703.16.7,2017.2559,119.546,0.06,1,BSAE1703.16.7,24164,2790,2388,1956,402,1956,1271,139,220,122,63,56,65,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C16_160_S61,C16_160_S61,BSAE1703.16.10,9170301610,BIOSSCOPE,AE1703,16,10,20170404,2017.2559,1002,1006,2234,1,31.6674,64.1636,160.331,160,86.3779,235.2208,0,19.5267,36.6683,0.1918,NA,NA,NA,NA,NA,2017.27301,161,0.058,1033400920,2017.2559,160.191,0.37,0,BSAE1703.16.9,2017.2559,160.191,0.06,1,BSAE1703.16.9,30353,7404,6359,5461,1045,5461,3579,225,529,500,110,125,170,78,8,29,43,0,50,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C16_200_S62,C16_200_S62,BSAE1703.16.12,9170301612,BIOSSCOPE,AE1703,16,12,20170404,2017.2559,1002,1006,2234,1,31.6674,64.1636,199.476,200,86.3779,235.2208,0,19.3391,36.644,0.044,NA,NA,NA,NA,NA,2017.27301,200,0.029,1033400922,2017.2559,198.963,1.05,0,BSAE1703.16.11,2017.2559,198.963,0.03,1,BSAE1703.16.11,23011,2085,1856,1235,229,1233,805,90,174,14,86,34,0,0,0,0,0,0,27,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C16_250_S63,C16_250_S63,BSAE1703.16.14,9170301614,BIOSSCOPE,AE1703,16,14,20170404,2017.2559,1002,1006,2234,1,31.6674,64.1636,250.541,250,86.3779,235.2208,3,19.2925,36.6415,0.0391,NA,NA,NA,NA,NA,2017.27301,251,0,1033400924,2017.2559,251.126,1.06,0,BSAE1703.16.13,2017.2559,251.126,0.08,1,BSAE1703.16.13,23982,722,620,280,102,277,149,64,39,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C16_300_S64,C16_300_S64,BSAE1703.16.16,9170301616,BIOSSCOPE,AE1703,16,16,20170404,2017.2559,1002,1006,2234,1,31.6674,64.1636,299.753,300,86.3779,235.2208,3,19.2563,36.6368,0.0304,NA,NA,NA,NA,NA,NA,300,NA,NA,2017.2559,300.639,1.21,0,BSAE1703.16.15,2017.2559,300.639,0.09,1,BSAE1703.16.15,28357,688,616,225,72,225,103,57,33,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C16_40_S58,C16_40_S58,BSAE1703.16.4,9170301604,BIOSSCOPE,AE1703,16,4,20170404,2017.2559,1002,1006,2234,1,31.6674,64.1636,41.332,40,86.3779,235.2208,0,19.9751,36.721,0.1613,1033400805,2017.272,40.9,5.86,1,2017.27301,39,0.175,1033400908,2017.2559,40.132,0.1,1,BSAE1703.16.3,2017.2559,40.132,0.05,1,BSAE1703.16.3,21708,5295,2257,1530,3038,1530,851,229,112,202,32,76,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C16_80_S59,C16_80_S59,BSAE1703.16.6,9170301606,BIOSSCOPE,AE1703,16,6,20170404,2017.2559,1002,1006,2234,1,31.6674,64.1636,76.923,80,86.3779,235.2208,0,19.9412,36.7193,0.1652,1033400809,2017.272,80.1,1.02,1,2017.27301,80,0.419,1033400912,2017.2559,76.923,0.1,1,BSAE1703.16.6,2017.2559,76.923,0.01,1,BSAE1703.16.6,41475,8151,4301,3542,3850,3542,2086,325,268,393,60,126,107,58,14,46,44,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C18_N1_S72,C18_N1_S72,BSAE1614.18.1,9161401801,BIOSSCOPE,AE1614,18,1,20160712,2016.5282,720,924,2321,3,32.1654,64.5011,3.031,1,98.285,12.9083,0,26.982,36.3402,0.0216,1032600801,2016.558,3.2,5.91,1,2016.55933,4,0.039,1032600901,2016.5282,1,0.06,1,BSAE1614.18.3,2016.5282,1,NA,NA,BSAE1614.18.3,59114,4401,1410,88,2991,52,0,0,0,0,0,0,0,0,0,0,0,32,0,0,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C18_N11_S77,C18_N11_S77,BSAE1614.18.11,9161401811,BIOSSCOPE,AE1614,18,11,20160712,2016.5282,720,924,2321,3,32.1654,64.5011,199.942,200,98.285,12.9083,3,19.6644,36.5731,0.0114,NA,NA,NA,NA,NA,2016.55933,200,0.039,1032600921,2016.5282,200,0.6,0,BSAE1614.18.11,2016.5282,200,0.02,1,BSAE1614.18.11,25701,2916,364,27,2552,22,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C18_N3_S73,C18_N3_S73,BSAE1614.18.3,9161401803,BIOSSCOPE,AE1614,18,3,20160712,2016.5282,720,924,2321,3,32.1654,64.5011,40.524,40,98.285,12.9083,1,23.2648,36.4954,0.0396,1032600806,2016.558,40,0.01,-2,2016.55933,40,0.049,1032600907,2016.5282,40,0.06,1,BSAE1614.18.3,2016.5282,40,0.02,1,BSAE1614.18.3,37316,4910,427,19,4483,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C18_N5_S74,C18_N5_S74,BSAE1614.18.5,9161401805,BIOSSCOPE,AE1614,18,5,20160712,2016.5282,720,924,2321,3,32.1654,64.5011,80.516,80,98.285,12.9083,2,20.5058,36.572,0.2242,1032600809,2016.558,80.7,2.63,1,2016.55933,80,0.107,1032600912,2016.5282,80,0.08,1,BSAE1614.18.5,2016.5282,80,0.03,1,BSAE1614.18.5,43580,8746,712,107,8034,107,43,0,0,15,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C18_N7_S75,C18_N7_S75,BSAE1614.18.7,9161401807,BIOSSCOPE,AE1614,18,7,20160712,2016.5282,720,924,2321,3,32.1654,64.5011,119.569,120,98.285,12.9083,3,20.0495,36.5891,0.0502,1032600813,2016.558,120.4,1.18,1,2016.55933,120,0.293,1032600915,2016.5282,120,0.88,0,BSAE1614.18.7,2016.5282,120,0.03,1,BSAE1614.18.7,54873,838,629,24,206,24,0,0,7,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2_N1_S104,C2_N1_S104,BSAE1614.2.1,9161400201,BIOSSCOPE,AE1614,2,1,20160709,2016.5212,1804,922,2322,3,32.1672,64.5052,2.731,1,95.3081,15.8877,0,26.9007,36.3565,0.0158,1032600801,2016.558,3.2,5.91,1,2016.55933,4,0.039,1032600901,2016.5212,1,0.08,1,BSAE1614.2.1,2016.5212,1,0.02,1,BSAE1614.2.1,40684,4196,410,31,3786,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2_N3_S105,C2_N3_S105,BSAE1614.2.3,9161400203,BIOSSCOPE,AE1614,2,3,20160709,2016.5212,1804,922,2322,3,32.1672,64.5052,39.705,40,95.3081,15.8877,1,23.6081,36.5532,0.0354,1032600806,2016.558,40,0.01,-2,2016.55933,40,0.049,1032600907,2016.5212,40,0,1,BSAE1614.2.3,2016.5212,40,0.03,1,BSAE1614.2.3,39836,3421,384,24,3035,21,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2_N5_S106,C2_N5_S106,BSAE1614.2.5,9161400205,BIOSSCOPE,AE1614,2,5,20160709,2016.5212,1804,922,2322,3,32.1672,64.5052,79.523,80,95.3081,15.8877,2,20.5735,36.5827,0.3411,1032600809,2016.558,80.7,2.63,1,2016.55933,80,0.107,1032600912,2016.5212,80,0.18,1,BSAE1614.2.5,2016.5212,80,0,1,BSAE1614.2.5,41127,8049,1153,520,6896,520,254,0,110,28,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2_N7_S107,C2_N7_S107,BSAE1614.2.7,9161400207,BIOSSCOPE,AE1614,2,7,20160709,2016.5212,1804,922,2322,3,32.1672,64.5052,120.179,120,95.3081,15.8877,2,20.0704,36.5779,0.1103,1032600813,2016.558,120.4,1.18,1,2016.55933,120,0.293,1032600915,2016.5212,120,0.75,0,BSAE1614.2.7,2016.5212,120,0.02,1,BSAE1614.2.7,49606,3018,703,243,2315,238,120,30,42,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2_N9_S108,C2_N9_S108,BSAE1614.2.9,9161400209,BIOSSCOPE,AE1614,2,9,20160709,2016.5212,1804,922,2322,3,32.1672,64.5052,159.859,160,95.3081,15.8877,3,19.8211,36.5639,0.03,NA,NA,NA,NA,NA,2016.55933,160,0.117,1032600919,2016.5212,160,1.13,0,BSAE1614.2.9,2016.5212,160,0.06,1,BSAE1614.2.9,55639,429,328,48,101,46,10,5,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4_1_S25,C4_1_S25,BSAE1703.4.2,9170300402,BIOSSCOPE,AE1703,4,2,20170402,2017.2509,1333,1009,2233,1,31.6661,64.1679,4.106,1,43.6899,287.7852,0,20.1551,36.7315,0.0982,1033400801,2017.272,4.9,10.73,1,2017.27301,2,0.166,1033400902,2017.2509,3.936,0,1,BSAE1703.4.1,2017.2509,3.936,0.03,1,BSAE1703.4.1,29516,6492,3195,1622,3297,1619,728,343,129,202,76,101,0,0,34,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4_120_S28,C4_120_S28,BSAE1703.4.8,9170300408,BIOSSCOPE,AE1703,4,8,20170402,2017.2509,1333,1009,2233,1,31.6661,64.1679,121.033,120,43.6899,287.7852,0,20.1146,36.7166,0.1257,1033400813,2017.272,119.1,0.3,1,2017.27301,120,0.263,1033400916,2017.2509,120.432,0.13,1,BSAE1703.4.7,2017.2509,120.432,0.05,1,BSAE1703.4.7,22577,3497,1366,860,2131,858,436,212,54,83,46,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4_160_S29,C4_160_S29,BSAE1703.4.10,9170300410,BIOSSCOPE,AE1703,4,10,20170402,2017.2509,1333,1009,2233,1,31.6661,64.1679,158.091,160,43.6899,287.7852,0,20.0111,36.6891,0.0672,NA,NA,NA,NA,NA,2017.27301,161,0.058,1033400920,2017.2509,157.942,0.38,0,BSAE1703.4.9,2017.2509,157.942,0.02,1,BSAE1703.4.9,9514,1186,736,486,450,486,290,83,63,36,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4_200_S30,C4_200_S30,BSAE1703.4.12,9170300412,BIOSSCOPE,AE1703,4,12,20170402,2017.2509,1333,1009,2233,1,31.6661,64.1679,198.708,200,43.6899,287.7852,0,19.7685,36.649,0.0862,NA,NA,NA,NA,NA,2017.27301,200,0.029,1033400922,2017.2509,200.194,0.72,0,BSAE1703.4.11,2017.2509,200.194,0.04,1,BSAE1703.4.11,29947,4849,4013,3243,836,3237,2018,308,378,278,94,104,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4_250_S31,C4_250_S31,BSAE1703.4.14,9170300414,BIOSSCOPE,AE1703,4,14,20170402,2017.2509,1333,1009,2233,1,31.6661,64.1679,250.979,250,43.6899,287.7852,0,19.557,36.6159,0.028,NA,NA,NA,NA,NA,2017.27301,251,0,1033400924,2017.2509,251.498,1.48,0,BSAE1703.4.13,2017.2509,251.498,0.05,1,BSAE1703.4.13,31398,1355,1150,919,203,919,603,77,126,44,37,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
